#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_3_1=  0.700000000000000E-01  0.216769248114912E-06  0.143532860265488E-09
     chi_1_2=  0.700000000000000E-01  -.832338797200849E-05  -.310992451966164E-08
     chi_2_2=  0.700000000000000E-01  0.315803830513521E+01  0.614014663206168E-03
     chi_3_2=  0.700000000000000E-01  0.630324413628377E-06  0.469300366411892E-09
     chi_1_3=  0.700000000000000E-01  0.219926165481670E-06  0.149301911431566E-09
     chi_2_3=  0.700000000000000E-01  0.646882186199977E-06  0.498685947307799E-09
     chi_3_3=  0.700000000000000E-01  0.169850963638501E+01  0.199492181439894E-03
     chi_1_1=  0.800000000000000E-01  0.315860244858903E+01  0.701928303817247E-03
     chi_2_1=  0.800000000000000E-01  -.832426593122825E-05  -.355542820639887E-08
     chi_3_1=  0.800000000000000E-01  0.216780530382515E-06  0.164049986147185E-09
     chi_1_2=  0.800000000000000E-01  -.832363251020097E-05  -.355441759662009E-08
     chi_2_2=  0.800000000000000E-01  0.315808659883254E+01  0.701766459242302E-03
     chi_3_2=  0.800000000000000E-01  0.630361296020297E-06  0.536387832902850E-09
     chi_1_3=  0.800000000000000E-01  0.219937900216301E-06  0.170644287866370E-09
     chi_2_3=  0.800000000000000E-01  0.646921373512781E-06  0.569976834531460E-09
     chi_3_3=  0.800000000000000E-01  0.169852533247113E+01  0.227999240515167E-03
     chi_1_1=  0.900000000000000E-01  0.315865719700535E+01  0.789714513679687E-03
     chi_2_1=  0.900000000000000E-01  -.832454317129372E-05  -.400013505895469E-08
     chi_3_1=  0.900000000000000E-01  0.216793317983656E-06  0.184572086394779E-09
     chi_1_2=  0.900000000000000E-01  -.832390967158653E-05  -.399899796009739E-08
     chi_2_2=  0.900000000000000E-01  0.315814133462880E+01  0.789532425837808E-03
     chi_3_2=  0.900000000000000E-01  0.630403099759350E-06  0.603493128881446E-09
     chi_1_3=  0.900000000000000E-01  0.219951200704348E-06  0.191992079109733E-09
     chi_2_3=  0.900000000000000E-01  0.646965789948509E-06  0.641287744896084E-09
     chi_3_3=  0.900000000000000E-01  0.169854312204766E+01  0.256509570845218E-03
     chi_1_1=  0.100000000000000E+00  0.315871839010895E+01  0.877516672609684E-03
     chi_2_1=  0.100000000000000E+00  -.832485305061224E-05  -.444494018404343E-08
     chi_3_1=  0.100000000000000E+00  0.216807611305179E-06  0.205099783893544E-09
     chi_1_2=  0.100000000000000E+00  -.832421946295542E-05  -.444367653859391E-08
     chi_2_2=  0.100000000000000E+00  0.315820251362662E+01  0.877314337018566E-03
     chi_3_2=  0.100000000000000E+00  0.630449826231693E-06  0.670618487214001E-09
     chi_1_3=  0.100000000000000E+00  0.219966067366787E-06  0.213345963282395E-09
     chi_2_3=  0.100000000000000E+00  0.647015437063317E-06  0.712621186357288E-09
     chi_3_3=  0.100000000000000E+00  0.169856300536928E+01  0.285023581868190E-03
     chi_1_1=  0.110000000000000E+00  0.315878602913274E+01  0.965336556087850E-03
     chi_2_1=  0.110000000000000E+00  -.832519557677880E-05  -.488985452282205E-08
     chi_3_1=  0.110000000000000E+00  0.216823410779534E-06  0.225633701913603E-09
     chi_1_2=  0.110000000000000E+00  -.832456189189809E-05  -.488846426685666E-08
     chi_2_2=  0.110000000000000E+00  0.315827013705850E+01  0.965113967766189E-03
     chi_3_2=  0.110000000000000E+00  0.630501476986900E-06  0.737766142243470E-09
     chi_1_3=  0.110000000000000E+00  0.219982500674221E-06  0.234706618953600E-09
     chi_2_3=  0.110000000000000E+00  0.647070316596849E-06  0.783979668659249E-09
     chi_3_3=  0.110000000000000E+00  0.169858498272066E+01  0.313541683209874E-03
     chi_1_1=  0.120000000000000E+00  0.315886011543964E+01  0.105317594065743E-02
     chi_2_1=  0.120000000000000E+00  -.832557075818956E-05  -.533488902339706E-08
     chi_3_1=  0.120000000000000E+00  0.216840716884795E-06  0.246174464152848E-09
     chi_1_2=  0.120000000000000E+00  -.832493696680590E-05  -.533337208657615E-08
     chi_2_2=  0.120000000000000E+00  0.315834420628704E+01  0.105293309412466E-02
     chi_3_2=  0.120000000000000E+00  0.630558053738078E-06  0.804938329954203E-09
     chi_1_3=  0.120000000000000E+00  0.220000501146920E-06  0.256074725191148E-09
     chi_2_3=  0.120000000000000E+00  0.647130430472379E-06  0.855365703534333E-09
     chi_3_3=  0.120000000000000E+00  0.169860905441651E+01  0.342064284704637E-03
     chi_1_1=  0.130000000000000E+00  0.315894065052274E+01  0.114103660403107E-02
     chi_2_1=  0.130000000000000E+00  -.832597860404252E-05  -.578005464152279E-08
     chi_3_1=  0.130000000000000E+00  0.216859530144705E-06  0.266722694779932E-09
     chi_1_2=  0.130000000000000E+00  -.832534469687142E-05  -.577841094708378E-08
     chi_2_2=  0.130000000000000E+00  0.315842472280485E+01  0.114077349330701E-02
     chi_3_2=  0.130000000000000E+00  0.630619558361990E-06  0.872137288136891E-09
     chi_1_3=  0.130000000000000E+00  0.220020069354857E-06  0.277450961611505E-09
     chi_2_3=  0.130000000000000E+00  0.647195780796960E-06  0.926781804903008E-09
     chi_3_3=  0.130000000000000E+00  0.169863522080157E+01  0.370591796416373E-03
     chi_1_1=  0.140000000000000E+00  0.315902763600532E+01  0.122892032519768E-02
     chi_2_1=  0.140000000000000E+00  -.832641912433802E-05  -.622536234130032E-08
     chi_3_1=  0.140000000000000E+00  0.216879851128700E-06  0.287279018477301E-09
     chi_1_2=  0.140000000000000E+00  -.832578509208915E-05  -.622359180605046E-08
     chi_2_2=  0.140000000000000E+00  0.315851168823480E+01  0.122863694380219E-02
     chi_3_2=  0.140000000000000E+00  0.630685992899198E-06  0.939365256553780E-09
     chi_1_3=  0.140000000000000E+00  0.220041205917747E-06  0.298836008429992E-09
     chi_2_3=  0.140000000000000E+00  0.647266369861587E-06  0.998230489074062E-09
     chi_3_3=  0.140000000000000E+00  0.169866348225060E+01  0.399124628659472E-03
     chi_1_1=  0.150000000000000E+00  0.315912107364099E+01  0.131682888452953E-02
     chi_2_1=  0.150000000000000E+00  -.832689232987935E-05  -.667082309587780E-08
     chi_3_1=  0.150000000000000E+00  0.216901680451956E-06  0.307844060484302E-09
     chi_1_2=  0.150000000000000E+00  -.832625816325612E-05  -.666892563018603E-08
     chi_2_2=  0.150000000000000E+00  0.315860510433000E+01  0.131652522548210E-02
     chi_3_2=  0.150000000000000E+00  0.630757359554205E-06  0.100662447710411E-08
     chi_1_3=  0.150000000000000E+00  0.220063911505097E-06  0.320230546511066E-09
     chi_2_3=  0.150000000000000E+00  0.647342200141390E-06  0.106971427494518E-08
     chi_3_3=  0.150000000000000E+00  0.169869383916847E+01  0.427663192019835E-03
     chi_1_1=  0.160000000000000E+00  0.315922096531378E+01  0.140476406388933E-02
     chi_2_1=  0.160000000000000E+00  -.832739823227353E-05  -.711644788815142E-08
     chi_3_1=  0.160000000000000E+00  0.216925018775428E-06  0.328418446640357E-09
     chi_1_2=  0.160000000000000E+00  -.832676392197252E-05  -.711442339593979E-08
     chi_2_2=  0.160000000000000E+00  0.315870497297395E+01  0.140444011970872E-02
     chi_3_2=  0.160000000000000E+00  0.630833660695622E-06  0.107391719398987E-08
     chi_1_3=  0.160000000000000E+00  0.220088186836254E-06  0.341635257418668E-09
     chi_2_3=  0.160000000000000E+00  0.647423274295812E-06  0.114123568420389E-08
     chi_3_3=  0.160000000000000E+00  0.169872629199014E+01  0.456207897375897E-03
     chi_1_1=  0.170000000000000E+00  0.315932731303829E+01  0.149272764673776E-02
     chi_2_1=  0.170000000000000E+00  -.832793684393200E-05  -.756224771146801E-08
     chi_3_1=  0.170000000000000E+00  0.216949866805898E-06  0.349002803428210E-09
     chi_1_2=  0.170000000000000E+00  -.832730238064252E-05  -.756009609020228E-08
     chi_2_2=  0.170000000000000E+00  0.315881129618064E+01  0.149238340944144E-02
     chi_3_2=  0.170000000000000E+00  0.630914898856338E-06  0.114124565388178E-08
     chi_1_3=  0.170000000000000E+00  0.220114032680452E-06  0.363050823466686E-09
     chi_2_3=  0.170000000000000E+00  0.647509595168836E-06  0.121279724152886E-08
     chi_3_3=  0.170000000000000E+00  0.169876084118067E+01  0.484759155919699E-03
     chi_1_1=  0.180000000000000E+00  0.315944011895969E+01  0.158072141824091E-02
     chi_2_1=  0.180000000000000E+00  -.832850817807136E-05  -.800823357032844E-08
     chi_3_1=  0.180000000000000E+00  0.216976225296020E-06  0.369597758017255E-09
     chi_1_2=  0.180000000000000E+00  -.832787355247504E-05  -.800595471100836E-08
     chi_2_2=  0.180000000000000E+00  0.315892407609469E+01  0.158035687934469E-02
     chi_3_2=  0.180000000000000E+00  0.631001076733713E-06  0.120861210608572E-08
     chi_1_3=  0.180000000000000E+00  0.220141449856879E-06  0.384477927769515E-09
     chi_2_3=  0.180000000000000E+00  0.647601165789206E-06  0.128440147479175E-08
     chi_3_3=  0.180000000000000E+00  0.169879748723526E+01  0.513317379178000E-03
     chi_1_1=  0.190000000000000E+00  0.315955938535401E+01  0.166874716537811E-02
     chi_2_1=  0.190000000000000E+00  -.832911224871427E-05  -.845441648109275E-08
     chi_3_1=  0.190000000000000E+00  0.217004095044373E-06  0.390203938306950E-09
     chi_1_2=  0.190000000000000E+00  -.832847745148449E-05  -.845201026824142E-08
     chi_2_2=  0.190000000000000E+00  0.315904331499148E+01  0.166836231589559E-02
     chi_3_2=  0.190000000000000E+00  0.631092197189772E-06  0.127601880270939E-08
     chi_1_3=  0.190000000000000E+00  0.220170439234728E-06  0.405917254292707E-09
     chi_2_3=  0.190000000000000E+00  0.647697989370656E-06  0.135605091525934E-08
     chi_3_3=  0.190000000000000E+00  0.169883623067928E+01  0.541882979033407E-03
     chi_1_1=  0.200000000000000E+00  0.315968511462816E+01  0.175680667704987E-02
     chi_2_1=  0.200000000000000E+00  -.832974907069035E-05  -.890080747268648E-08
     chi_3_1=  0.200000000000000E+00  0.217033476895518E-06  0.410821972970323E-09
     chi_1_2=  0.200000000000000E+00  -.832911409249184E-05  -.889827378433925E-08
     chi_2_2=  0.200000000000000E+00  0.315916901527724E+01  0.175640150749189E-02
     chi_3_2=  0.200000000000000E+00  0.631188263251409E-06  0.134346799882937E-08
     chi_1_3=  0.200000000000000E+00  0.220201001733266E-06  0.427369487903774E-09
     chi_2_3=  0.200000000000000E+00  0.647800069312185E-06  0.142774809779631E-08
     chi_3_3=  0.200000000000000E+00  0.169887707206828E+01  0.570456367745568E-03
     chi_1_1=  0.210000000000000E+00  0.315981730932015E+01  0.184490174418617E-02
     chi_2_1=  0.210000000000000E+00  -.833041865963703E-05  -.934741758730870E-08
     chi_3_1=  0.210000000000000E+00  0.217064371740050E-06  0.431452491497572E-09
     chi_1_2=  0.210000000000000E+00  -.832978349112538E-05  -.934475629500129E-08
     chi_2_2=  0.210000000000000E+00  0.315930117948925E+01  0.184447624456025E-02
     chi_3_2=  0.210000000000000E+00  0.631289278110620E-06  0.141096195265857E-08
     chi_1_3=  0.210000000000000E+00  0.220233138321899E-06  0.448835314423080E-09
     chi_2_3=  0.210000000000000E+00  0.647907409198304E-06  0.149949556106843E-08
     chi_3_3=  0.210000000000000E+00  0.169892001198805E+01  0.599037957972387E-03
     chi_1_1=  0.220000000000000E+00  0.315995597209916E+01  0.193303415985481E-02
     chi_2_1=  0.220000000000000E+00  -.833112103200069E-05  -.979425788114134E-08
     chi_3_1=  0.220000000000000E+00  0.217096780514668E-06  0.452096124239766E-09
     chi_1_2=  0.220000000000000E+00  -.833048566382186E-05  -.979146884989762E-08
     chi_2_2=  0.220000000000000E+00  0.315943981029596E+01  0.193258831966456E-02
     chi_3_2=  0.220000000000000E+00  0.631395245124737E-06  0.147850292571415E-08
     chi_1_3=  0.220000000000000E+00  0.220266850020245E-06  0.470315420674877E-09
     chi_2_3=  0.220000000000000E+00  0.648020012799339E-06  0.157129584774639E-08
     chi_3_3=  0.220000000000000E+00  0.169896505105460E+01  0.627628162791312E-03
     chi_1_1=  0.230000000000000E+00  0.316010110576578E+01  0.202120571937019E-02
     chi_2_1=  0.230000000000000E+00  -.833185620503758E-05  -.102413394250607E-07
     chi_3_1=  0.230000000000000E+00  0.217130704202232E-06  0.472753502452662E-09
     chi_1_2=  0.230000000000000E+00  -.833122062782742E-05  -.102384225133793E-07
     chi_2_2=  0.230000000000000E+00  0.315958491049716E+01  0.202073952761465E-02
     chi_3_2=  0.230000000000000E+00  0.631506167816663E-06  0.154609318298574E-08
     chi_1_3=  0.230000000000000E+00  0.220302137898208E-06  0.491810494538481E-09
     chi_2_3=  0.230000000000000E+00  0.648137884071718E-06  0.164315150471008E-08
     chi_3_3=  0.230000000000000E+00  0.169901218991424E+01  0.656227395720638E-03
     chi_1_1=  0.240000000000000E+00  0.316025271325212E+01  0.210941822040223E-02
     chi_2_1=  0.240000000000000E+00  -.833262419681495E-05  -.106886733053501E-07
     chi_3_1=  0.240000000000000E+00  0.217166143831835E-06  0.493425258340620E-09
     chi_1_2=  0.240000000000000E+00  -.833198840119875E-05  -.106856283651911E-07
     chi_2_2=  0.240000000000000E+00  0.315973648302415E+01  0.210893166557525E-02
     chi_3_2=  0.240000000000000E+00  0.631622049875147E-06  0.161373499310424E-08
     chi_1_3=  0.240000000000000E+00  0.220339003076057E-06  0.513321224999586E-09
     chi_2_3=  0.240000000000000E+00  0.648261027158294E-06  0.171506508325361E-08
     chi_3_3=  0.240000000000000E+00  0.169906142924359E+01  0.684836070740892E-03
     chi_1_1=  0.250000000000000E+00  0.316041079762203E+01  0.219767346308565E-02
     chi_2_1=  0.250000000000000E+00  -.833342502621225E-05  -.111362706244149E-07
     chi_3_1=  0.250000000000000E+00  0.217203100478869E-06  0.514112025100648E-09
     chi_1_2=  0.250000000000000E+00  -.833278900280423E-05  -.111330975011854E-07
     chi_2_2=  0.250000000000000E+00  0.315989453093991E+01  0.219716653317518E-02
     chi_3_2=  0.250000000000000E+00  0.631742895155047E-06  0.168143062851106E-08
     chi_1_3=  0.250000000000000E+00  0.220377446724508E-06  0.534848302201727E-09
     chi_2_3=  0.250000000000000E+00  0.648389446388663E-06  0.178703913929082E-08
     chi_3_3=  0.250000000000000E+00  0.169911276974961E+01  0.713454602316243E-03
     chi_1_1=  0.260000000000000E+00  0.316057536207126E+01  0.228597325012953E-02
     chi_2_1=  0.260000000000000E+00  -.833425871292228E-05  -.115841425014997E-07
     chi_3_1=  0.260000000000000E+00  0.217241575265106E-06  0.534814436966571E-09
     chi_1_2=  0.260000000000000E+00  -.833362245232515E-05  -.115808410340385E-07
     chi_2_2=  0.260000000000000E+00  0.316005905743929E+01  0.228544593261685E-02
     chi_3_2=  0.260000000000000E+00  0.631868707677611E-06  0.174918236562779E-08
     chi_1_3=  0.260000000000000E+00  0.220417470064813E-06  0.556392417497917E-09
     chi_2_3=  0.260000000000000E+00  0.648523146279524E-06  0.185907623356168E-08
     chi_3_3=  0.260000000000000E+00  0.169916621216965E+01  0.742083405415999E-03
     chi_1_1=  0.270000000000000E+00  0.316074640992764E+01  0.237431938692708E-02
     chi_2_1=  0.270000000000000E+00  -.833512527745245E-05  -.120323000734063E-07
     chi_3_1=  0.270000000000000E+00  0.217281569358769E-06  0.555533129253323E-09
     chi_1_2=  0.270000000000000E+00  -.833448877025688E-05  -.120288700939687E-07
     chi_2_2=  0.270000000000000E+00  0.316023006584919E+01  0.237377166878615E-02
     chi_3_2=  0.270000000000000E+00  0.631999491630783E-06  0.181699248502651E-08
     chi_1_3=  0.270000000000000E+00  0.220459074368846E-06  0.577954263502418E-09
     chi_2_3=  0.270000000000000E+00  0.648662131535016E-06  0.193117893183905E-08
     chi_3_3=  0.270000000000000E+00  0.169922175727147E+01  0.770722895536112E-03
     chi_1_1=  0.280000000000000E+00  0.316092394465130E+01  0.246271368166591E-02
     chi_2_1=  0.280000000000000E+00  -.833602474112613E-05  -.124807544952154E-07
     chi_3_1=  0.280000000000000E+00  0.217323083974613E-06  0.576268738401376E-09
     chi_1_2=  0.280000000000000E+00  -.833538797791030E-05  -.124771958294569E-07
     chi_2_2=  0.280000000000000E+00  0.316040755962877E+01  0.246214554936249E-02
     chi_3_2=  0.280000000000000E+00  0.632135251369505E-06  0.188486327160055E-08
     chi_1_3=  0.280000000000000E+00  0.220502260959198E-06  0.599534534142725E-09
     chi_2_3=  0.280000000000000E+00  0.648806407047117E-06  0.200334980513654E-08
     chi_3_3=  0.280000000000000E+00  0.169927940585331E+01  0.799373488720816E-03
     chi_1_1=  0.290000000000000E+00  0.316110796983489E+01  0.255115794543848E-02
     chi_2_1=  0.290000000000000E+00  -.833695712608392E-05  -.129295169410098E-07
     chi_3_1=  0.290000000000000E+00  0.217366120374016E-06  0.597021902021319E-09
     chi_1_2=  0.290000000000000E+00  -.833632009741307E-05  -.129258294079690E-07
     chi_2_2=  0.290000000000000E+00  0.316059154236967E+01  0.255056938492938E-02
     chi_3_2=  0.290000000000000E+00  0.632275991416039E-06  0.195279701473586E-08
     chi_1_3=  0.290000000000000E+00  0.220547031209278E-06  0.621133924711697E-09
     chi_2_3=  0.290000000000000E+00  0.648955977896018E-06  0.207559142991683E-08
     chi_3_3=  0.290000000000000E+00  0.169933915874390E+01  0.828035601584263E-03
     chi_1_1=  0.300000000000000E+00  0.316129848920377E+01  0.263965399235292E-02
     chi_2_1=  0.300000000000000E+00  -.833792245528521E-05  -.133785986045994E-07
     chi_3_1=  0.300000000000000E+00  0.217410679865054E-06  0.617793258938564E-09
     chi_1_2=  0.300000000000000E+00  -.833728515171102E-05  -.133747820166806E-07
     chi_2_2=  0.300000000000000E+00  0.316078201779617E+01  0.263904498908512E-02
     chi_3_2=  0.300000000000000E+00  0.632421716460302E-06  0.202079600848297E-08
     chi_1_3=  0.300000000000000E+00  0.220593386543410E-06  0.642753131919889E-09
     chi_2_3=  0.300000000000000E+00  0.649110849350525E-06  0.214790638830093E-08
     chi_3_3=  0.300000000000000E+00  0.169940101680249E+01  0.856709651332243E-03
     chi_1_1=  0.310000000000000E+00  0.316149550661622E+01  0.272820363964429E-02
     chi_2_1=  0.310000000000000E+00  -.833892075250946E-05  -.138280107002496E-07
     chi_3_1=  0.310000000000000E+00  0.217456763802602E-06  0.638583449238224E-09
     chi_1_2=  0.310000000000000E+00  -.833828316456974E-05  -.138240648632043E-07
     chi_2_2=  0.310000000000000E+00  0.316097898976551E+01  0.272757417855407E-02
     chi_3_2=  0.310000000000000E+00  0.632572431360213E-06  0.208886255172955E-08
     chi_1_3=  0.310000000000000E+00  0.220641328436938E-06  0.664392853948078E-09
     chi_2_3=  0.310000000000000E+00  0.649271026868491E-06  0.222029726827821E-08
     chi_3_3=  0.310000000000000E+00  0.169946498091897E+01  0.885396055784002E-03
     chi_1_1=  0.320000000000000E+00  0.316169902606372E+01  0.281680870778614E-02
     chi_2_1=  0.320000000000000E+00  -.833995204235785E-05  -.142777644634113E-07
     chi_3_1=  0.320000000000000E+00  0.217504373588421E-06  0.659393114310145E-09
     chi_1_2=  0.320000000000000E+00  -.833931416057597E-05  -.142736891763199E-07
     chi_2_2=  0.320000000000000E+00  0.316118246226804E+01  0.281615877329816E-02
     chi_3_2=  0.320000000000000E+00  0.632728141142048E-06  0.215699894837361E-08
     chi_1_3=  0.320000000000000E+00  0.220690858416342E-06  0.686053790499990E-09
     chi_2_3=  0.320000000000000E+00  0.649436516097243E-06  0.229276666391731E-08
     chi_3_3=  0.320000000000000E+00  0.169953105201381E+01  0.914095233394082E-03
     chi_1_1=  0.330000000000000E+00  0.316190905167116E+01  0.290547102060245E-02
     chi_2_1=  0.330000000000000E+00  -.834101635025485E-05  -.147278711514541E-07
     chi_3_1=  0.330000000000000E+00  0.217553510671259E-06  0.680222896894088E-09
     chi_1_2=  0.330000000000000E+00  -.834037816513923E-05  -.147236662067060E-07
     chi_2_2=  0.330000000000000E+00  0.316139243942748E+01  0.290480059662887E-02
     chi_3_2=  0.330000000000000E+00  0.632888851000819E-06  0.222520750749736E-08
     chi_1_3=  0.330000000000000E+00  0.220741978059340E-06  0.707736642855231E-09
     chi_2_3=  0.330000000000000E+00  0.649607322874031E-06  0.236531717557785E-08
     chi_3_3=  0.330000000000000E+00  0.169959923103819E+01  0.942807603274284E-03
     chi_1_1=  0.340000000000000E+00  0.316212558769709E+01  0.299419240538001E-02
     chi_2_1=  0.340000000000000E+00  -.834211370244973E-05  -.151783420444018E-07
     chi_3_1=  0.340000000000000E+00  0.217604176546947E-06  0.701073441125092E-09
     chi_1_2=  0.340000000000000E+00  -.834147520449345E-05  -.151740072276753E-07
     chi_2_2=  0.340000000000000E+00  0.316160892550119E+01  0.299350147531950E-02
     chi_3_2=  0.340000000000000E+00  0.633054566300652E-06  0.229349054354178E-08
     chi_1_3=  0.340000000000000E+00  0.220794688995015E-06  0.729442113922449E-09
     chi_2_3=  0.340000000000000E+00  0.649783453226500E-06  0.243795141012319E-08
     chi_3_3=  0.340000000000000E+00  0.169966951897402E+01  0.971533585215662E-03
     chi_1_1=  0.350000000000000E+00  0.316234863853398E+01  0.308297469298128E-02
     chi_2_1=  0.350000000000000E+00  -.834324412601844E-05  -.156291884456713E-07
     chi_3_1=  0.350000000000000E+00  0.217656372758505E-06  0.721945392579030E-09
     chi_1_2=  0.350000000000000E+00  -.834260530569857E-05  -.156247235359122E-07
     chi_2_2=  0.350000000000000E+00  0.316183192488040E+01  0.308226323971791E-02
     chi_3_2=  0.350000000000000E+00  0.633225292575181E-06  0.236185037648180E-08
     chi_1_3=  0.350000000000000E+00  0.220848992903930E-06  0.751170908292702E-09
     chi_2_3=  0.350000000000000E+00  0.649964913373174E-06  0.251067198113397E-08
     chi_3_3=  0.350000000000000E+00  0.169974191683398E+01  0.100027359971062E-02
     chi_1_1=  0.360000000000000E+00  0.316257820870851E+01  0.317181971795743E-02
     chi_2_1=  0.360000000000000E+00  -.834440764886515E-05  -.160804216828127E-07
     chi_3_1=  0.360000000000000E+00  0.217710100896249E-06  0.742839398318292E-09
     chi_1_2=  0.360000000000000E+00  -.834376849664241E-05  -.160758264522138E-07
     chi_2_2=  0.360000000000000E+00  0.316206144209051E+01  0.317108772385980E-02
     chi_3_2=  0.360000000000000E+00  0.633401035527970E-06  0.243028933200239E-08
